normalize_supplier_name,invoice_description,CategoryLevel1,CategoryLevel2,CategoryLevel3,CategoryLevel4,Cluster
NIMO GORDILLO LUXURY SL,NIMO GORDILLO LUXURY SL,,,,,9
NIXON BRADLEY,NIXON BRADLEY,,,,,3
NO OLVIDES SER FELIZ SL,NO OLVIDES SER FELIZ SL,,,,,9
NOBLE PAINT GMBH,NOBLE PAINT GMBH,,,,,13
NOMIO LIMITED,NOMIO LIMITED,,,,,51
NORALAVA SERVICIOS SL,NORALAVA SERVICIOS SL,,,,,9
NORBERT MÜLLER HEUCHLINGEN,NORBERT MÜLLER HEUCHLINGEN,,,,,53
NORBERT WIT AALEN,NORBERT WIT AALEN,,,,,3
NORD ABSCHLEPPSERVICE,NORD ABSCHLEPPSERVICE,,,,,88
NORDERSTEDTER HOTEL KONTOR GMBH,NORDERSTEDTER HOTEL KONTOR GMBH,,,,,58
NORDTHÜNNGER WERKSTÄTTEN GEMEINNÜTZIGE GMBH NORDHAUSEN,NORDTHÜNNGER WERKSTÄTTEN GEMEINNÜTZIGE GMBH NORDHAUSEN,,,,,13
NORMANDIE TRANSACTIONS,NORMANDIE TRANSACTIONS,,,,,3
NORSCOTT VENDING SERVICES,NORSCOTT VENDING SERVICES,,,,,55
NORTECREED DENEIGEMENT,NORTECREED DENEIGEMENT,,,,,3
NORTH WEST BUSINESSPLEX,NORTH WEST BUSINESSPLEX,,,,,3
NORTHERN TRUSTPANY,NORTHERN TRUSTPANY,,,,,3
NORTON ROSE FULBRIGHT LLP MUNICH,NORTON ROSE FULBRIGHT LLP MUNICH,,,,,8
NOU MOTOR 96 SL,NOU MOTOR 96 SL,,,,,35
NOUAUX MONIQUE,NOUAUX MONIQUE,,,,,3
NOUECHRI LARBI,NOUECHRI LARBI,,,,,3
NOUGAT,NOUGAT,,,,,3
NOVO CIBREIRO MARIA DEL CARMEN,NOVO CIBREIRO MARIA DEL CARMEN,,,,,54
NOVUM BUSINESS HOTELS NORD GMBH,NOVUM BUSINESS HOTELS NORD GMBH,,,,,13
NOVUM HOTEL CITY B BERLIN,NOVUM HOTEL CITY B BERLIN,,,,,39
NT BAU CONSULTING GMBH NÜRTINGEN,NT BAU CONSULTING GMBH NÜRTINGEN,,,,,13
NUAGE,NUAGE,,,,,3
NUEVO CASINO 9698 SL,NUEVO CASINO 9698 SL,,,,,9
NUEVO MOTOR 2 SL,NUEVO MOTOR 2 SL,,,,,35
NUEVOS ESPACIOS HOTELEROS SA,NUEVOS ESPACIOS HOTELEROS SA,,,,,32
NUMERO 21 SARL,NUMERO 21 SARL,,,,,49
NUNES MONSIEUR HUGO,NUNES MONSIEUR HUGO,,,,,14
NYSTROM STEPHANE,NYSTROM STEPHANE,,,,,3
OCAK TOURISTIK GMBH BERLIN,OCAK TOURISTIK GMBH BERLIN,,,,,39
OCIO GOYEN SL,OCIO GOYEN SL,,,,,9
OELKER NATURSTEIN,OELKER NATURSTEIN,,,,,3
OFFICE NOTARIAL DE LA GOHELLE,OFFICE NOTARIAL DE LA GOHELLE,,,,,3
OKIOK DATA LTEE,OKIOK DATA LTEE,,,,,66
OLAF KÖHLER,OLAF KÖHLER,,,,,3
OLANIER MONSIEUR BRANDON,OLANIER MONSIEUR BRANDON,,,,,14
OLEG BLIFERENZ NEUWIED,OLEG BLIFERENZ NEUWIED,,,,,3
OLIVA MONSIEUR YAHNIS,OLIVA MONSIEUR YAHNIS,,,,,14
OLIVER ALBERT WINNENDEN,OLIVER ALBERT WINNENDEN,,,,,45
OLIVER BECKER ÖFFENTLICH BESTELLTER UND VEREIDIGTER SACHVERSTÄNDIGER KFZWESEN,OLIVER BECKER ÖFFENTLICH BESTELLTER UND VEREIDIGTER SACHVERSTÄNDIGER KFZWESEN,,,,,45
OLIVER DAX,OLIVER DAX,,,,,45
OLIVER HAHN HERNE,OLIVER HAHN HERNE,,,,,45
OLIVER IOHRMANN DÜSSELDORF,OLIVER IOHRMANN DÜSSELDORF,,,,,45
OLIVER LUDT SAARBRÜCKEN,OLIVER LUDT SAARBRÜCKEN,,,,,45
OLIVER SONST PLANEGG,OLIVER SONST PLANEGG,,,,,45
OLIVER WALENTA EGLING,OLIVER WALENTA EGLING,,,,,45
OLIVIER NEHRING NEUENHAGEN,OLIVIER NEHRING NEUENHAGEN,,,,,3
ÖMER CALIKAN BIELEFELD,ÖMER CALIKAN BIELEFELD,,,,,3
OMER JASAREVIC KOHLBERG,OMER JASAREVIC KOHLBERG,,,,,3
OMNIA ACCESS,OMNIA ACCESS,,,,,3
OMNIMOBIL GMBH KARLSRUHE,OMNIMOBIL GMBH KARLSRUHE,,,,,33
ONASOL SLU,ONASOL SLU,,,,,63
ONE TIME,ONE TIME,,,,,3
ONTINYENT CARS SL,ONTINYENT CARS SL,,,,,9
OOSTENDORP MIDDELRODE JOS VAN BOXTEL,OOSTENDORP MIDDELRODE JOS VAN BOXTEL,,,,,73
OOSTENDORP OMMEN,OOSTENDORP OMMEN,,,,,3
OPTO PROTECTION,OPTO PROTECTION,,,,,3
ÓRBITA RESOLVENTE UNIPESSOAL LDA,ÓRBITA RESOLVENTE UNIPESSOAL LDA,,,,,3
OREGANS CAR & TRUCK,OREGANS CAR & TRUCK,,,,,42
OREGANS DARTMOUTH HYUNDAI,OREGANS DARTMOUTH HYUNDAI,,,,,3
ORZÁEZ GÁLVEZ JACINTO MANUEL,ORZÁEZ GÁLVEZ JACINTO MANUEL,,,,,3
OSBORNE AND WISE LLP,OSBORNE AND WISE LLP,,,,,8
OSKAR FRANCH SLU,OSKAR FRANCH SLU,,,,,63
OSPIDEA HOTEL MANAGEMENT GMBH,OSPIDEA HOTEL MANAGEMENT GMBH,,,,,43
OSRAM GMBH,OSRAM GMBH,,,,,13
OSSIO SANCHEZ BISMARCK,OSSIO SANCHEZ BISMARCK,,,,,3
OSTERIA DEI COLORI DI BENZA ALESSANDRO E C SAS,OSTERIA DEI COLORI DI BENZA ALESSANDRO E C SAS,,,,,95
OSTU D RACUNIS DI GAI MASSIMO,OSTU D RACUNIS DI GAI MASSIMO,,,,,57
OT DIE AUFBEREITER NEUENDEICH,OT DIE AUFBEREITER NEUENDEICH,,,,,3
OTT MONSIEUR WALID,OTT MONSIEUR WALID,,,,,14
OTTENTIK TALENTS,OTTENTIK TALENTS,,,,,3
OTTOVONGUERICKEUNIVERSITÄT MAGDEBURG,OTTOVONGUERICKEUNIVERSITÄT MAGDEBURG,,,,,3
OUACHA AYOUB,OUACHA AYOUB,,,,,3
OUDERRAAD DE WISSEL OPITTER,OUDERRAAD DE WISSEL OPITTER,,,,,3
OUIMET GENEVIEVE,OUIMET GENEVIEVE,,,,,3
OXYCO,OXYCO,,,,,3
OZANAM SOC COOP SOCIALE DI SOLIDARIETA,OZANAM SOC COOP SOCIALE DI SOLIDARIETA,,,,,57
P1M&CO,P1M&CO,,,,,3
PACIFIC CABS AND ALDERGROVE,PACIFIC CABS AND ALDERGROVE,,,,,3
PAMALUX RESTAURACION SL,PAMALUX RESTAURACION SL,,,,,9
PAMPLONA CAR SL,PAMPLONA CAR SL,,,,,42
PANICEUS GASTRO SYSTEMZENTRALE GMBH,PANICEUS GASTRO SYSTEMZENTRALE GMBH,,,,,13
PANTHER PRO BOE,PANTHER PRO BOE,,,,,3
PAOLINO LACKIERUND KAROSSERIEBAUTECHNIK GMBH,PAOLINO LACKIERUND KAROSSERIEBAUTECHNIK GMBH,,,,,13
PAPYRUSTECH SNC DI MANTOVA E,PAPYRUSTECH SNC DI MANTOVA E,,,,,57
PAR MOTOR BENIJOFAR SL,PAR MOTOR BENIJOFAR SL,,,,,35
PARI SALES 2024,PARI SALES 2024,,,,,3
PARKHOTEL AM SCHÄNZCHEN ANDERNACH,PARKHOTEL AM SCHÄNZCHEN ANDERNACH,,,,,3
PARKHOTEL SCHMID GMBH ADELSRIED,PARKHOTEL SCHMID GMBH ADELSRIED,,,,,13
PARKVISION GMBH,PARKVISION GMBH,,,,,13
PARTENA NV,PARTENA NV,,,,,38
PARTS CITY AUTO PARTS,PARTS CITY AUTO PARTS,,,,,12
PARTY KOCH EVENT WEILLESWEILER,PARTY KOCH EVENT WEILLESWEILER,,,,,3
PARTY KOCH GMBH PEITLER WELLESWEILER,PARTY KOCH GMBH PEITLER WELLESWEILER,,,,,13
PASCAL LUDWIG ELEKTROTECHNIK NIEDERKASSEL,PASCAL LUDWIG ELEKTROTECHNIK NIEDERKASSEL,,,,,3
PASCAL REINHARDT,PASCAL REINHARDT,,,,,3
PASSMORE LAURA,PASSMORE LAURA,,,,,3
PASTERNAK MADAME ASSIA,PASTERNAK MADAME ASSIA,,,,,30
PASTICCERIA FLLI VANALI SNC,PASTICCERIA FLLI VANALI SNC,,,,,57
PATEL DARPAN,PATEL DARPAN,,,,,3
PATEL DHRUV,PATEL DHRUV,,,,,3
PATEL YASHKUMAR,PATEL YASHKUMAR,,,,,3
PATRICK KRAMER BIBERACH,PATRICK KRAMER BIBERACH,,,,,3
PATRICK MAI HEMMINGEN,PATRICK MAI HEMMINGEN,,,,,3
PAUL SCHLEICH LIPPSTADT,PAUL SCHLEICH LIPPSTADT,,,,,3
PAULINE LUTZ FILDERSTADT,PAULINE LUTZ FILDERSTADT,,,,,3
PAULO PINHEIRO KONSTANZ,PAULO PINHEIRO KONSTANZ,,,,,3
PAVAGE ATLANTIS SOLANO,PAVAGE ATLANTIS SOLANO,,,,,3
PAYSAGEMENT QUALITÉ,PAYSAGEMENT QUALITÉ,,,,,3
PAYZANT BUILDING PRODUCTS,PAYZANT BUILDING PRODUCTS,,,,,3
PC MAC ASSISTANCE PRO SARL,PC MAC ASSISTANCE PRO SARL,,,,,49
PDE VRIES INSTALLATIETECHNIEKEN BV,PDE VRIES INSTALLATIETECHNIEKEN BV,,,,,17
PEINADO MARTIN ENRIQUE,PEINADO MARTIN ENRIQUE,,,,,59
PEINTURE YVCO PAINTING,PEINTURE YVCO PAINTING,,,,,3
PELICANO,PELICANO,,,,,3
PELLETIER ANNEMARIE,PELLETIER ANNEMARIE,,,,,3
PENSION SCHWALBENNEST GMBH BÖSLEBEN,PENSION SCHWALBENNEST GMBH BÖSLEBEN,,,,,13
PENTAGRAF SRL,PENTAGRAF SRL,,,,,19
PENTAHOTEL ROSTOCK,PENTAHOTEL ROSTOCK,,,,,3
PEOPLES OF LIVERPOOL,PEOPLES OF LIVERPOOL,,,,,3
PEREIRA MONSIEUR JOSSELIN,PEREIRA MONSIEUR JOSSELIN,,,,,14
PEREZ HERNANDEZ PASCUAL,PEREZ HERNANDEZ PASCUAL,,,,,3
PEREZ REDONDO DAVID,PEREZ REDONDO DAVID,,,,,3
PEREZ SEOANE JOSE ANTONIO,PEREZ SEOANE JOSE ANTONIO,,,,,71
PEREZLLORCA MEXICO SC,PEREZLLORCA MEXICO SC,,,,,3
PERFECTIONS CUSTOM PAINT &,PERFECTIONS CUSTOM PAINT &,,,,,3
PERMANTIER MOTORS,PERMANTIER MOTORS,,,,,41
PERMUY FERNANDEZ JOSE ANGEL,PERMUY FERNANDEZ JOSE ANGEL,,,,,71
PERRONNET MADAME EMILIE,PERRONNET MADAME EMILIE,,,,,30
PESCHL ULTRAVIOLET GMBH,PESCHL ULTRAVIOLET GMBH,,,,,13
PETER HENNING SENDEN,PETER HENNING SENDEN,,,,,3
PETER LECHTENBOERGER DORTMUND,PETER LECHTENBOERGER DORTMUND,,,,,3
PETER LENKERING OTTOBRUNN,PETER LENKERING OTTOBRUNN,,,,,3
PETER SCHULZ OFFENBACH,PETER SCHULZ OFFENBACH,,,,,3
PETER WERNER SCHMID AFFALTERBACH,PETER WERNER SCHMID AFFALTERBACH,,,,,3
PETITO SRL,PETITO SRL,,,,,19
PETRA VESELA MÜNCHEN,PETRA VESELA MÜNCHEN,,,,,44
PFAUBRÄU TROSTBERG,PFAUBRÄU TROSTBERG,,,,,3
PGC IMMO BVBA,PGC IMMO BVBA,,,,,6
PGS CBEL GMBH,PGS CBEL GMBH,,,,,13
PHANTOM FASTENERS,PHANTOM FASTENERS,,,,,3
PHILIPP BAST EURASBURG,PHILIPP BAST EURASBURG,,,,,3
PHILIPP BRAUN LAUPHEIM,PHILIPP BRAUN LAUPHEIM,,,,,3
PHILIPP GONSIOR HEUSWEILER,PHILIPP GONSIOR HEUSWEILER,,,,,3
PHILIPP KUBESSA WEINHEIM,PHILIPP KUBESSA WEINHEIM,,,,,3
PHILIPP WEBER DOLGESHEIM,PHILIPP WEBER DOLGESHEIM,,,,,3
PHOENIX GROUP MANAGEMENT SERVICES,PHOENIX GROUP MANAGEMENT SERVICES,,,,,52
PIA WAGNER WAIBLINGEN,PIA WAGNER WAIBLINGEN,,,,,3
PIAZZI SNC DI PIAZZI LIDIA & N,PIAZZI SNC DI PIAZZI LIDIA & N,,,,,57
PICARD KEVIN,PICARD KEVIN,,,,,3
PICARDIE MEDIAS PUBLICITE,PICARDIE MEDIAS PUBLICITE,,,,,3
PIERARD SPRL,PIERARD SPRL,,,,,3
PIERRE LEFEBVRE TOYOTA,PIERRE LEFEBVRE TOYOTA,,,,,3
PIETÄT KEMPF MILTENBERG,PIETÄT KEMPF MILTENBERG,,,,,3
PIEZAS AUTOS CLASICOS SL,PIEZAS AUTOS CLASICOS SL,,,,,9
PIGGOTT EMILY,PIGGOTT EMILY,,,,,3
PILKINGTON BENELUX BV,PILKINGTON BENELUX BV,,,,,17
PINKCUBE BV,PINKCUBE BV,,,,,17
PINSON EON,PINSON EON,,,,,3
PIS SOLAIRU SL,PIS SOLAIRU SL,,,,,9
PIXIELANES,PIXIELANES,,,,,3
PLACES FOR PEOPLE HOMES LIMITED,PLACES FOR PEOPLE HOMES LIMITED,,,,,51
PLANET AWESOME NIJMEGEN BV,PLANET AWESOME NIJMEGEN BV,,,,,17
PLANET BETEILIGUNGS GMBH INNSBRUCK,PLANET BETEILIGUNGS GMBH INNSBRUCK,,,,,13
PLAZA GROUP BETRIEBSGESELLSCHAFT GMBH KÖLN,PLAZA GROUP BETRIEBSGESELLSCHAFT GMBH KÖLN,,,,,52
PLAZA HOSPITALITY GMBH,PLAZA HOSPITALITY GMBH,,,,,13
PLAZA PREMIUM KARLSRUHE,PLAZA PREMIUM KARLSRUHE,,,,,33
PLB CONSULTANT,PLB CONSULTANT,,,,,3
PLENHAM LIMITED,PLENHAM LIMITED,,,,,51
PLOMBERIE EUROPE,PLOMBERIE EUROPE,,,,,3
PLOMBERIE GUY GAUTHIER,PLOMBERIE GUY GAUTHIER,,,,,3
PLOMBERIE NOEL FREDETTE,PLOMBERIE NOEL FREDETTE,,,,,3
PLOMBERIE SHERBROOKE,PLOMBERIE SHERBROOKE,,,,,3
PLYMOUTH CITY COUNCIL,PLYMOUTH CITY COUNCIL,,,,,3
PMATOOLS GMBH,PMATOOLS GMBH,,,,,13
PMATOOLS GMBH WILLICH,PMATOOLS GMBH WILLICH,,,,,13
PNEUMATICI E SERVIZI DI FIORELLI LUCA E DANIEL SNC,PNEUMATICI E SERVIZI DI FIORELLI LUCA E DANIEL SNC,,,,,57
PNEUS CAR SRL,PNEUS CAR SRL,,,,,42
POCOLOCO GMBH BERLIN,POCOLOCO GMBH BERLIN,,,,,39
POINT S KAMPS GMBH AHAUS,POINT S KAMPS GMBH AHAUS,,,,,13
POLO CARBONELL FRANCISCO,POLO CARBONELL FRANCISCO,,,,,3
POLYESTERSHOP BV,POLYESTERSHOP BV,,,,,17
PORSCHE CENTRE LEICESTER,PORSCHE CENTRE LEICESTER,,,,,3
PORSCHE CENTRUM GRONINGEN,PORSCHE CENTRUM GRONINGEN,,,,,3
PORTA REDONDA SL,PORTA REDONDA SL,,,,,9
PORTAGE TOYOTA,PORTAGE TOYOTA,,,,,3
PORTLAND PR LIMITED BELGIUM,PORTLAND PR LIMITED BELGIUM,,,,,51
POST HOTEL WÜRZBURG,POST HOTEL WÜRZBURG,,,,,58
POTIER MONSIEUR NOA,POTIER MONSIEUR NOA,,,,,14
POTIER MONSIEUR NOA,POTIER MONSIEUR NOA,,,,,14
POTTERY ART CAFE KÖLN,POTTERY ART CAFE KÖLN,,,,,37
POWERPRO EV,POWERPRO EV,,,,,3
POYATOS MOLERO LUIS,POYATOS MOLERO LUIS,,,,,69
PR REPAIR AUTOMOTIVE BV,PR REPAIR AUTOMOTIVE BV,,,,,47
PRAKTIJK FELICIA ARENDSE,PRAKTIJK FELICIA ARENDSE,,,,,3
PRECIBALL,PRECIBALL,,,,,3
PRECISION AUTO SL,PRECISION AUTO SL,,,,,12
PRESANTIS,PRESANTIS,,,,,3
PREVENTION INCENDIE SAFETY,PREVENTION INCENDIE SAFETY,,,,,3
PREVOT MONSIEUR ARTHUR,PREVOT MONSIEUR ARTHUR,,,,,14
PRIVATBRAUEREI METZLER GMBH & CO KG,PRIVATBRAUEREI METZLER GMBH & CO KG,,,,,31
PROGLASS GMBH,PROGLASS GMBH,,,,,13
PROGRESS WATERINGEN,PROGRESS WATERINGEN,,,,,3
PRONAVISA PROMOCION DE NAVES Y VIVIENDAS SA,PRONAVISA PROMOCION DE NAVES Y VIVIENDAS SA,,,,,32
PROSOURCE IT EUROPEAN SL MADRID,PROSOURCE IT EUROPEAN SL MADRID,,,,,9
PROXIMITY,PROXIMITY,,,,,3
PS RESTYLING,PS RESTYLING,,,,,3
PSA RETAIL GMBH ALT S6070108 STELLANTIS,PSA RETAIL GMBH ALT S6070108 STELLANTIS,,,,,13
PST,PST,,,,,3
PULSSCHLAG,PULSSCHLAG,,,,,3
PURELY WINDOW CLEANING,PURELY WINDOW CLEANING,,,,,3
PYRAMYD NTCV,PYRAMYD NTCV,,,,,3
QODEA LIMITED,QODEA LIMITED,,,,,51
QUALITEL HOTEL GMBH WILNSDORF,QUALITEL HOTEL GMBH WILNSDORF,,,,,58
QUELEN MONSIEUR BENJAMIN,QUELEN MONSIEUR BENJAMIN,,,,,14
QUELLMANN KOPPEL,QUELLMANN KOPPEL,,,,,3
R GALLAZIN & SON,R GALLAZIN & SON,,,,,3
R R G MAZDA,R R G MAZDA,,,,,3
R&D ROUSSEAU,R&D ROUSSEAU,,,,,3
RA DR JAN KRACHT,RA DR JAN KRACHT,,,,,70
RA DR RAMAZAN INCI HAMBURG,RA DR RAMAZAN INCI HAMBURG,,,,,70
RA EGBERT WÖBBECKE LAATZEN,RA EGBERT WÖBBECKE LAATZEN,,,,,3
RA ENGLBRECHT UND KOLLEGEN DINGOLFING,RA ENGLBRECHT UND KOLLEGEN DINGOLFING,,,,,23
RA KARATAS MÜNCHEN,RA KARATAS MÜNCHEN,,,,,44
RA THOMAS WECK DÜSSELDORF,RA THOMAS WECK DÜSSELDORF,,,,,40
RABE TRUCK & TRAILERSERVICE GMBH,RABE TRUCK & TRAILERSERVICE GMBH,,,,,13
RABELLE MONSIEUR MICHAEL,RABELLE MONSIEUR MICHAEL,,,,,77
RACZ STEPHEN,RACZ STEPHEN,,,,,3
RADISSON BLU FÜRST LEOPOLD HOTEL DESSAUROSSLAU,RADISSON BLU FÜRST LEOPOLD HOTEL DESSAUROSSLAU,,,,,58
RADISSON BLU HOTEL ROSTOCK,RADISSON BLU HOTEL ROSTOCK,,,,,58
RADIVOJE ZIROJEVIC SINZHEIM,RADIVOJE ZIROJEVIC SINZHEIM,,,,,3
RAHN STAR SA,RAHN STAR SA,,,,,32
RAIK MELINKAT HAMBURG,RAIK MELINKAT HAMBURG,,,,,36
RAINER SCHWALB STUTTGART,RAINER SCHWALB STUTTGART,,,,,75
RAINER WÖLZMÜLLER PRITTRICHING,RAINER WÖLZMÜLLER PRITTRICHING,,,,,3
RALF LUX HOHNSTEIN,RALF LUX HOHNSTEIN,,,,,3
RALF MARKOWSKI BREIDENBACH,RALF MARKOWSKI BREIDENBACH,,,,,3
RALF ZÖLLER NEUSTADT,RALF ZÖLLER NEUSTADT,,,,,3
RALLYE BOTTINE,RALLYE BOTTINE,,,,,3
RALPH NAMISLO MECKENHEIM,RALPH NAMISLO MECKENHEIM,,,,,3
RAMADA BY WYNDHAM DRESDEN,RAMADA BY WYNDHAM DRESDEN,,,,,3
RAMADA HOTEL KASSEL CITY CENTRE,RAMADA HOTEL KASSEL CITY CENTRE,,,,,58
RAMANAH KISNAH,RAMANAH KISNAH,,,,,3
RAMMERSWEIER HOF OFFENBURG,RAMMERSWEIER HOF OFFENBURG,,,,,3
RAMON HAHN GRÜNKRAUT,RAMON HAHN GRÜNKRAUT,,,,,3
RANDRIAMBOAVONJY MONSIEUR JULIO,RANDRIAMBOAVONJY MONSIEUR JULIO,,,,,14
RANDSTAD PROJECT SERVICES SLU,RANDSTAD PROJECT SERVICES SLU,,,,,55
RANDSTAD SERVICES NV,RANDSTAD SERVICES NV,,,,,55
RATSKELLER WIESBADEN GMBH,RATSKELLER WIESBADEN GMBH,,,,,13
RAY CULLEN CHEVROLET BUICK GMC,RAY CULLEN CHEVROLET BUICK GMC,,,,,3
RAYMOND GÖTZ GMBH HOHENBRUNN,RAYMOND GÖTZ GMBH HOHENBRUNN,,,,,13
READY4PEOPLE DEVELOPMENT SL,READY4PEOPLE DEVELOPMENT SL,,,,,9
RECHTANWÄLTIN REGINA ELISABETH HEINZ,RECHTANWÄLTIN REGINA ELISABETH HEINZ,,,,,3
RECHTSANWALT BRAEMER,RECHTSANWALT BRAEMER,,,,,3
RECHTSANWALT KULLMANN UND RÜCK WIESBADEN,RECHTSANWALT KULLMANN UND RÜCK WIESBADEN,,,,,23
RECHTSANWALT LUTZ LICHTENBERG HAAN,RECHTSANWALT LUTZ LICHTENBERG HAAN,,,,,3
RECHTSANWALT PETER KRÖLL,RECHTSANWALT PETER KRÖLL,,,,,3
RECHTSANWALT RALF KRIER,RECHTSANWALT RALF KRIER,,,,,3
RECHTSANWÄLTE ABEL UND KOLLEGEN,RECHTSANWÄLTE ABEL UND KOLLEGEN,,,,,23
RECHTSANWÄLTE ABEL UND KOLLEGEN,RECHTSANWÄLTE ABEL UND KOLLEGEN,,,,,23
RECHTSANWÄLTE BAIER UND DEPNER,RECHTSANWÄLTE BAIER UND DEPNER,,,,,23
RECHTSANWÄLTE DR SCHNEIDER UND PARTNER,RECHTSANWÄLTE DR SCHNEIDER UND PARTNER,,,,,70
RECHTSANWÄLTE KUNZ UND KOLLEGEN SAARBRÜCKEN,RECHTSANWÄLTE KUNZ UND KOLLEGEN SAARBRÜCKEN,,,,,23
RECHTSANWÄLTE PARTNERSCHAFT MBB,RECHTSANWÄLTE PARTNERSCHAFT MBB,,,,,92
RECHTSANWÄLTE RUDOLPH & BERINGER,RECHTSANWÄLTE RUDOLPH & BERINGER,,,,,92
RECHTSANWÄLTE SCHLÜTER EISENBACH,RECHTSANWÄLTE SCHLÜTER EISENBACH,,,,,92
RECHTSANWÄLTE WENZEL HÖFFLIN,RECHTSANWÄLTE WENZEL HÖFFLIN,,,,,92
RECHTSANWALTSKANZLEI MICHAEL ROHE,RECHTSANWALTSKANZLEI MICHAEL ROHE,,,,,16
RECHTSANWALTSKANZLEI MISYLVIO SCHAARY,RECHTSANWALTSKANZLEI MISYLVIO SCHAARY,,,,,3
RECHTSANWALTSKANZLEI SCHATZ & KOLLEGEN ST INGBERT,RECHTSANWALTSKANZLEI SCHATZ & KOLLEGEN ST INGBERT,,,,,3
RECHTSANWALTSKANZLEI SCHÜPFERLING UND PARTNER,RECHTSANWALTSKANZLEI SCHÜPFERLING UND PARTNER,,,,,23
RECOAUTOS DESGUACE PREMIUM SL,RECOAUTOS DESGUACE PREMIUM SL,,,,,9
RECON EXPRESS,RECON EXPRESS,,,,,3
RECYCLEUR DUVERNAY,RECYCLEUR DUVERNAY,,,,,3
RED MEDIARIA CORREDURIA SEGUROS SL,RED MEDIARIA CORREDURIA SEGUROS SL,,,,,9
REDICAN DANIEL,REDICAN DANIEL,,,,,84
REG PRÄS KARLSRUHE,REG PRÄS KARLSRUHE,,,,,33
REGINA LANGE OTTERBERG,REGINA LANGE OTTERBERG,,,,,3
REGINA THERESE FECKE BOTTROP,REGINA THERESE FECKE BOTTROP,,,,,3
REIFEN & KFZSERVICE FUSS GMBH VIERSEN,REIFEN & KFZSERVICE FUSS GMBH VIERSEN,,,,,13
REIFEN JENS GMBH DÜSSELDORF,REIFEN JENS GMBH DÜSSELDORF,,,,,40
REIFEN KESKIN GMBH BERLIN,REIFEN KESKIN GMBH BERLIN,,,,,39
REINER PEEK PETERSHAGEN,REINER PEEK PETERSHAGEN,,,,,3
REINER TREPTE HAMFELDE,REINER TREPTE HAMFELDE,,,,,3
REINHARD FLÖRCHINGER HANHOFEN,REINHARD FLÖRCHINGER HANHOFEN,,,,,3
REMY ARECOL MONSIEUR JONATHAN,REMY ARECOL MONSIEUR JONATHAN,,,,,14
RENATA EGEIA CLAUDIA,RENATA EGEIA CLAUDIA,,,,,3
RENATE SCHLEICH SCHMELZ,RENATE SCHLEICH SCHMELZ,,,,,3
RENAULT MOTORS JODOIGNE SA,RENAULT MOTORS JODOIGNE SA,,,,,41
RENAULT NIEUWENDIJK BOLLENSTREEK,RENAULT NIEUWENDIJK BOLLENSTREEK,,,,,3
RENAULT WIEZE,RENAULT WIEZE,,,,,3
RENE KOVACS,RENE KOVACS,,,,,3
RENE LANGE WEES,RENE LANGE WEES,,,,,3
RENE SYDOW TEMPLIN,RENE SYDOW TEMPLIN,,,,,3
RENKO ORTGIES RASTEDE,RENKO ORTGIES RASTEDE,,,,,3
RENOVATIES DE CRAENE,RENOVATIES DE CRAENE,,,,,3
REPAIRIFY,REPAIRIFY,,,,,3
REPARACION DEL AUTOMOVIL OSUNA SL,REPARACION DEL AUTOMOVIL OSUNA SL,,,,,9
REPARATION DE BETON DURASEAL,REPARATION DE BETON DURASEAL,,,,,3
REPUESTOS JD EXPRESS SL,REPUESTOS JD EXPRESS SL,,,,,9
REPUESTOS MENENDEZ SL,REPUESTOS MENENDEZ SL,,,,,9
RESAL ACAR,RESAL ACAR,,,,,3
RESIDENZ HOTEL AM MARTINSBERG ANDERNACH,RESIDENZ HOTEL AM MARTINSBERG ANDERNACH,,,,,58
RESTAURANT DELPHI IM BOOTSHAUS KOBLENZ,RESTAURANT DELPHI IM BOOTSHAUS KOBLENZ,,,,,3
RESTAURANT HOTEL PFEFFERHÖHE AUTOBAHNSERVICE GMBH,RESTAURANT HOTEL PFEFFERHÖHE AUTOBAHNSERVICE GMBH,,,,,58
RESTAURANT SANTORINI GBR DRESDEN,RESTAURANT SANTORINI GBR DRESDEN,,,,,91
RESTAURANT TANDURE HANNOVER,RESTAURANT TANDURE HANNOVER,,,,,3
RESTAURANT UNICAT GASTROSERVICE GBR POTSDAM,RESTAURANT UNICAT GASTROSERVICE GBR POTSDAM,,,,,91
RESTEMEIER GMBH OSNABRÜCK,RESTEMEIER GMBH OSNABRÜCK,,,,,13
RESUL KARAYILAN SOLINGEN,RESUL KARAYILAN SOLINGEN,,,,,3
REUBERS CAR CARE,REUBERS CAR CARE,,,,,42
REY CORNEJO MANUEL,REY CORNEJO MANUEL,,,,,3
RHEINKREIS NEUSS,RHEINKREIS NEUSS,,,,,3
RHEINTAXI DATENFUNKZENTRALE 21 21 21 GMBH,RHEINTAXI DATENFUNKZENTRALE 21 21 21 GMBH,,,,,13
RHEINTAXI DÜSSELDORF,RHEINTAXI DÜSSELDORF,,,,,40
RI JOS USA,RI JOS USA,,,,,3
RIAGO BARBOZA MASSARI RUBENS,RIAGO BARBOZA MASSARI RUBENS,,,,,3
RIAHI MONSIEUR MEHER,RIAHI MONSIEUR MEHER,,,,,14
RIBA VIVES ANA,RIBA VIVES ANA,,,,,3
RIBEIRO MADAME JESSICA,RIBEIRO MADAME JESSICA,,,,,30
RICCO LIBRAMONT,RICCO LIBRAMONT,,,,,3
